"Mouse","Stage","Behavior","Time","Amplitude","SEM","Condition"
5,"Shocks","Motion",1060,0.6,0.33,"LD"
5,"Shocks","Motion",1070,0.5,0.375,"LD"
5,"Shocks","Motion",1080,1.125,0.205,"LD"
5,"Shocks","Motion",1090,0.4,0.18,"LD"
5,"Shocks","Motion",1100,1,0.41,"LD"
5,"Shocks","Motion",1110,0.9,0.605,"LD"
5,"Shocks","Motion",1120,0.275,0.205,"LD"
5,"Shocks","Motion",1130,0.4,0.275,"LD"
5,"Shocks","Motion",1140,0.45,0.24,"LD"
5,"Shocks","Motion",1150,0.475,0.345,"LD"
5,"Shocks","Motion",1160,0.35,0.21,"LD"
5,"Shocks","Motion",1170,0.4,0.32,"LD"
5,"Shocks","Motion",1180,0.275,0.245,"LD"
5,"Shocks","Motion",1190,0.175,0.175,"LD"
5,"Shocks","Motion",1200,0.125,0.125,"LD"
5,"Shocks","Motion",1210,0.225,0.175,"LD"
5,"Shocks","Motion",1220,0.275,0.245,"LD"
5,"Shocks","Motion",1230,0.35,0.35,"LD"
5,"Shocks","Motion",1240,0.125,0.125,"LD"
5,"Shocks","Motion",1250,0.35,0.27,"LD"
5,"Shocks","Motion",1260,0.25,0.195,"LD"
5,"Shocks","Motion",1270,0.5,0.405,"LD"
5,"Shocks","Motion",1280,0.825,0.635,"LD"
5,"Shocks","Motion",1290,0.15,0.15,"LD"
5,"Shocks","Motion",1300,0.075,0.075,"LD"
5,"Shocks","Motion",1310,0.775,0.52,"LD"
5,"Shocks","Motion",1320,0.35,0.35,"LD"
5,"Shocks","Motion",1330,0.35,0.29,"LD"
5,"Shocks","Motion",1340,0.675,0.33,"LD"
5,"Shocks","Motion",1350,0.375,0.09,"LD"
5,"Shocks","Motion",1360,0.8,0.47,"LD"
5,"Shocks","Motion",1370,1.05,0.425,"LD"
5,"Shocks","Motion",1380,0.375,0.225,"LD"
5,"Shocks","Motion",1390,0.275,0.225,"LD"
5,"Shocks","Motion",1400,0.6,0.41,"LD"
5,"Shocks","Motion",1410,0.475,0.265,"LD"
5,"Shocks","Motion",1420,1.05,0.36,"LD"
5,"Shocks","Motion",1430,0.9,0.47,"LD"
5,"Baseline","Nest",0,1.68,0.69,"LD"
5,"Baseline","Nest",10,0.65,0.38,"LD"
5,"Baseline","Nest",20,0.62,0.47,"LD"
5,"Baseline","Nest",30,0.8,0.47,"LD"
5,"Baseline","Nest",40,0.25,0.1,"LD"
5,"Baseline","Nest",50,0.25,0.13,"LD"
5,"Baseline","Nest",60,0.25,0.14,"LD"
5,"Baseline","Nest",70,0.15,0.06,"LD"
5,"Baseline","Nest",80,0.42,0.33,"LD"
5,"Baseline","Nest",90,0.68,0.42,"LD"
5,"Baseline","Nest",100,0.93,0.6,"LD"
5,"Baseline","Nest",110,0.75,0.43,"LD"
5,"Baseline","Nest",120,0.6,0.54,"LD"
5,"Baseline","Nest",130,0.17,0.1,"LD"
5,"Baseline","Nest",140,0.5,0.37,"LD"
5,"Baseline","Nest",150,0.22,0.1,"LD"
5,"Baseline","Nest",160,0.42,0.3,"LD"
5,"Baseline","Nest",170,0.53,0.24,"LD"
5,"Baseline","Nest",180,0.37,0.25,"LD"
5,"Baseline","Nest",190,1.43,0.67,"LD"
5,"Baseline","Nest",200,0.67,0.22,"LD"
5,"Baseline","Nest",210,0.42,0.18,"LD"
5,"Baseline","Nest",220,1.08,0.61,"LD"
5,"Baseline","Nest",230,1.35,0.71,"LD"
5,"Baseline","Nest",240,0.68,0.21,"LD"
5,"Baseline","Nest",250,0.98,0.36,"LD"
5,"Baseline","Nest",260,1.02,0.39,"LD"
5,"Baseline","Nest",270,0.78,0.48,"LD"
5,"Baseline","Nest",280,1.72,0.66,"LD"
5,"Baseline","Nest",290,1.4,0.38,"LD"
5,"Baseline","Nest",300,1.02,0.45,"LD"
5,"Baseline","Nest",310,0.15,0.1,"LD"
5,"Baseline","Nest",320,0.23,0.23,"LD"
5,"Baseline","Nest",330,0.15,0.15,"LD"
5,"Baseline","Nest",340,0.9,0.53,"LD"
5,"Baseline","Nest",350,1.2,0.73,"LD"
5,"Baseline","Nest",360,1.27,0.74,"LD"
5,"Baseline","Nest",370,1.07,0.6,"LD"
5,"Baseline","Nest",380,0.55,0.52,"LD"
5,"Baseline","Nest",390,0.9,0.6,"LD"
5,"Baseline","Nest",400,0.35,0.28,"LD"
5,"Baseline","Nest",410,0.6,0.37,"LD"
5,"Baseline","Nest",420,0.07,0.07,"LD"
5,"Baseline","Nest",430,0.57,0.57,"LD"
5,"Baseline","Nest",440,0.8,0.48,"LD"
5,"Baseline","Nest",450,0.8,0.48,"LD"
5,"Baseline","Nest",460,0.05,0.05,"LD"
5,"Baseline","Nest",470,0.12,0.08,"LD"
5,"Baseline","Nest",480,0.12,0.08,"LD"
5,"Baseline","Nest",490,0.12,0.08,"LD"
5,"Baseline","Nest",500,0.15,0.09,"LD"
5,"Baseline","Nest",510,0.32,0.19,"LD"
5,"Baseline","Nest",520,0.82,0.82,"LD"
5,"Baseline","Nest",530,0.25,0.25,"LD"
5,"Baseline","Nest",540,0.1,0.06,"LD"
5,"Baseline","Nest",550,0.07,0.07,"LD"
5,"Baseline","Nest",560,0.03,0.03,"LD"
5,"Baseline","Nest",570,0.15,0.1,"LD"
5,"Baseline","Nest",580,0.45,0.26,"LD"
5,"Baseline","Nest",590,0.85,0.85,"LD"
5,"Baseline","Nest",600,0.2,0.2,"LD"
5,"Baseline","Nest",610,0.17,0.1,"LD"
5,"Baseline","Nest",620,0.1,0.1,"LD"
5,"Baseline","Nest",630,0.15,0.15,"LD"
5,"Baseline","Nest",640,0.17,0.12,"LD"
5,"Baseline","Nest",650,0.25,0.25,"LD"
5,"Baseline","Nest",660,0.65,0.5,"LD"
5,"Baseline","Nest",670,0.6,0.5,"LD"
5,"Baseline","Nest",680,0.1,0.1,"LD"
5,"Baseline","Nest",690,0.07,0.07,"LD"
5,"Baseline","Nest",700,0.1,0.07,"LD"
5,"Baseline","Nest",710,0.33,0.29,"LD"
5,"Baseline","Nest",720,0.72,0.46,"LD"
5,"Baseline","Nest",730,0.9,0.51,"LD"
5,"Baseline","Nest",740,0.48,0.13,"LD"
5,"Baseline","Nest",750,1.82,0.43,"LD"
5,"Baseline","Nest",760,1.07,0.34,"LD"
5,"Baseline","Nest",770,1.2,0.36,"LD"
5,"Baseline","Nest",780,1.95,0.23,"LD"
5,"Baseline","Nest",790,1.48,0.3,"LD"
5,"Baseline","Nest",800,1.5,0.3,"LD"
5,"Baseline","Nest",810,1.35,0.39,"LD"
5,"Baseline","Nest",820,1.45,0.5,"LD"
5,"Baseline","Nest",830,1.4,0.17,"LD"
5,"Baseline","Nest",840,2.03,0.47,"LD"
5,"Baseline","Nest",850,1.05,0.44,"LD"
5,"Baseline","Nest",860,0.85,0.29,"LD"
5,"Baseline","Nest",870,0.6,0.32,"LD"
5,"Baseline","Nest",880,0.97,0.37,"LD"
5,"Baseline","Nest",890,1.12,0.52,"LD"
5,"Baseline","Nest",900,1.3,0.54,"LD"
5,"Baseline","Nest",910,1.25,0.45,"LD"
5,"Baseline","Nest",920,0.62,0.11,"LD"
5,"Baseline","Nest",930,0.37,0.17,"LD"
5,"Baseline","Nest",940,1.37,0.59,"LD"
5,"Baseline","Nest",950,1.35,0.53,"LD"
5,"Baseline","Nest",960,0.72,0.29,"LD"
5,"Baseline","Nest",970,0.53,0.27,"LD"
5,"Baseline","Nest",980,0.55,0.28,"LD"
5,"Baseline","Nest",990,0.65,0.25,"LD"
5,"Baseline","Nest",1000,0.28,0.24,"LD"
5,"Baseline","Nest",1010,0.82,0.48,"LD"
5,"Baseline","Nest",1020,0.75,0.34,"LD"
5,"Baseline","Nest",1030,0.95,0.44,"LD"
5,"Baseline","Nest",1040,1.28,0.12,"LD"
5,"Baseline","Nest",1050,1.22,0.09,"LD"
5,"Baseline","Nest",1060,1.5,0.45,"LD"
5,"Baseline","Nest",1070,1.55,0.22,"LD"
5,"Baseline","Nest",1080,1.97,0.35,"LD"
5,"Baseline","Nest",1090,1.75,0.39,"LD"
5,"Baseline","Nest",1100,0.95,0.42,"LD"
5,"Baseline","Nest",1110,0.95,0.66,"LD"
5,"Baseline","Nest",1120,0.62,0.31,"LD"
5,"Baseline","Nest",1130,0.23,0.13,"LD"
5,"Baseline","Nest",1140,0.7,0.64,"LD"
5,"Baseline","Nest",1150,0.53,0.32,"LD"
5,"Baseline","Nest",1160,0.45,0.29,"LD"
5,"Baseline","Nest",1170,0.48,0.35,"LD"
5,"Baseline","Nest",1180,0.58,0.51,"LD"
5,"Baseline","Nest",1190,0.33,0.18,"LD"
5,"Baseline","Nest",1200,0.97,0.63,"LD"
5,"Baseline","Nest",1210,0.6,0.29,"LD"
5,"Baseline","Nest",1220,1.18,0.62,"LD"
5,"Baseline","Nest",1230,0.52,0.26,"LD"
5,"Baseline","Nest",1240,0.55,0.28,"LD"
5,"Baseline","Nest",1250,0.85,0.78,"LD"
5,"Baseline","Nest",1260,0.65,0.53,"LD"
5,"Baseline","Nest",1270,0.6,0.41,"LD"
5,"Baseline","Nest",1280,0.75,0.46,"LD"
5,"Baseline","Nest",1290,0.55,0.49,"LD"
5,"Baseline","Nest",1300,0.5,0.27,"LD"
5,"Baseline","Nest",1310,0.4,0.27,"LD"
5,"Baseline","Nest",1320,0.43,0.21,"LD"
5,"Baseline","Nest",1330,0.6,0.23,"LD"
5,"Baseline","Nest",1340,0.1,0.1,"LD"
5,"Baseline","Nest",1350,0.58,0.48,"LD"
5,"Baseline","Nest",1360,0.95,0.63,"LD"
5,"Baseline","Nest",1370,0.97,0.5,"LD"
5,"Baseline","Nest",1380,0.47,0.32,"LD"
5,"Baseline","Nest",1390,0.6,0.39,"LD"
5,"Baseline","Nest",1400,0.4,0.16,"LD"
5,"Baseline","Nest",1410,0.5,0.31,"LD"
5,"Baseline","Nest",1420,0.75,0.5,"LD"
5,"Baseline","Nest",1430,0.75,0.53,"LD"
5,"Shocks","Nest",0,0.97,0.61,"LD"
5,"Shocks","Nest",10,0.25,0.25,"LD"
5,"Shocks","Nest",20,0.55,0.38,"LD"
5,"Shocks","Nest",30,0.1,0.1,"LD"
5,"Shocks","Nest",40,0,0,"LD"
5,"Shocks","Nest",50,0,0,"LD"
5,"Shocks","Nest",60,0,0,"LD"
5,"Shocks","Nest",70,0,0,"LD"
5,"Shocks","Nest",80,0,0,"LD"
5,"Shocks","Nest",90,0,0,"LD"
5,"Shocks","Nest",100,0,0,"LD"
5,"Shocks","Nest",110,0,0,"LD"
5,"Shocks","Nest",120,0.08,0.05,"LD"
5,"Shocks","Nest",130,0.57,0.38,"LD"
5,"Shocks","Nest",140,0.57,0.48,"LD"
5,"Shocks","Nest",150,0.53,0.3,"LD"
5,"Shocks","Nest",160,0.12,0.12,"LD"
5,"Shocks","Nest",170,0.07,0.07,"LD"
5,"Shocks","Nest",180,0,0,"LD"
5,"Shocks","Nest",190,0.15,0.15,"LD"
5,"Shocks","Nest",200,0.33,0.29,"LD"
5,"Shocks","Nest",210,1.1,0.65,"LD"
5,"Shocks","Nest",220,0.12,0.12,"LD"
5,"Shocks","Nest",230,0.03,0.03,"LD"
5,"Shocks","Nest",240,0,0,"LD"
5,"Shocks","Nest",250,0.25,0.25,"LD"
5,"Shocks","Nest",260,0.03,0.03,"LD"
5,"Shocks","Nest",270,0.12,0.12,"LD"
5,"Shocks","Nest",280,1.05,1.05,"LD"
5,"Shocks","Nest",290,0.93,0.93,"LD"
5,"Shocks","Nest",300,1.2,0.77,"LD"
5,"Shocks","Nest",310,1.52,0.93,"LD"
5,"Shocks","Nest",320,1.25,0.75,"LD"
5,"Shocks","Nest",330,1.18,0.73,"LD"
5,"Shocks","Nest",340,0.78,0.78,"LD"
5,"Shocks","Nest",350,0.97,0.97,"LD"
5,"Shocks","Nest",360,1.25,0.71,"LD"
5,"Shocks","Nest",370,1.52,0.63,"LD"
5,"Shocks","Nest",380,0.93,0.6,"LD"
5,"Shocks","Nest",390,0.83,0.79,"LD"
5,"Shocks","Nest",400,0.57,0.57,"LD"
5,"Shocks","Nest",410,0.68,0.68,"LD"
5,"Shocks","Nest",420,0.4,0.2,"LD"
5,"Shocks","Nest",430,0.15,0.15,"LD"
5,"Shocks","Nest",440,0,0,"LD"
5,"Shocks","Nest",450,0,0,"LD"
5,"Shocks","Nest",460,0,0,"LD"
5,"Shocks","Nest",470,0,0,"LD"
5,"Shocks","Nest",480,0.03,0.03,"LD"
5,"Shocks","Nest",490,0,0,"LD"
5,"Shocks","Nest",500,0,0,"LD"
5,"Shocks","Nest",510,0.05,0.05,"LD"
5,"Shocks","Nest",520,0.45,0.31,"LD"
5,"Shocks","Nest",530,0.7,0.41,"LD"
5,"Shocks","Nest",540,0.12,0.12,"LD"
5,"Shocks","Nest",550,0.33,0.33,"LD"
5,"Shocks","Nest",560,0,0,"LD"
5,"Shocks","Nest",570,0,0,"LD"
5,"Shocks","Nest",580,0,0,"LD"
5,"Shocks","Nest",590,0,0,"LD"
5,"Shocks","Nest",600,0,0,"LD"
5,"Shocks","Nest",610,0,0,"LD"
5,"Shocks","Nest",620,0,0,"LD"
5,"Shocks","Nest",630,0.15,0.12,"LD"
5,"Shocks","Nest",640,0.12,0.12,"LD"
5,"Shocks","Nest",650,0.15,0.1,"LD"
5,"Shocks","Nest",660,0.05,0.03,"LD"
5,"Shocks","Nest",670,0,0,"LD"
5,"Shocks","Nest",680,0.12,0.12,"LD"
5,"Shocks","Nest",690,0.87,0.53,"LD"
5,"Shocks","Nest",700,0.08,0.05,"LD"
5,"Shocks","Nest",710,0,0,"LD"
5,"Shocks","Nest",720,0.33,0.06,"LD"
5,"Shocks","Nest",730,1.02,0.21,"LD"
5,"Shocks","Nest",740,1.15,0.36,"LD"
5,"Shocks","Nest",750,0.72,0.29,"LD"
5,"Shocks","Nest",760,1.12,0.4,"LD"
5,"Shocks","Nest",770,1.47,0.15,"LD"
5,"Shocks","Nest",780,1,0.24,"LD"
5,"Shocks","Nest",790,1.7,0.24,"LD"
5,"Shocks","Nest",800,1.28,0.26,"LD"
5,"Shocks","Nest",810,1.6,0.54,"LD"
5,"Shocks","Nest",820,1.08,0.23,"LD"
5,"Shocks","Nest",830,2.15,0.46,"LD"
5,"Shocks","Nest",840,1.05,0.24,"LD"
5,"Shocks","Nest",850,1.25,0.26,"LD"
5,"Shocks","Nest",860,1.3,0.38,"LD"
5,"Shocks","Nest",870,1.57,0.54,"LD"
5,"Shocks","Nest",880,0.8,0.33,"LD"
5,"Shocks","Nest",890,0.98,0.28,"LD"
5,"Shocks","Nest",900,1.6,0.18,"LD"
5,"Shocks","Nest",910,0.9,0.24,"LD"
5,"Shocks","Nest",920,0.5,0.14,"LD"
5,"Shocks","Nest",930,0.55,0.19,"LD"
5,"Shocks","Nest",940,0.6,0.18,"LD"
5,"Shocks","Nest",950,0.4,0.04,"LD"
5,"Shocks","Nest",960,1.45,0.46,"LD"
5,"Shocks","Nest",970,1.27,0.51,"LD"
5,"Shocks","Nest",980,1.98,0.15,"LD"
5,"Shocks","Nest",990,1.33,0.25,"LD"
5,"Shocks","Nest",1000,1.12,0.48,"LD"
5,"Shocks","Nest",1010,0.62,0.47,"LD"
5,"Shocks","Nest",1020,0.4,0.31,"LD"
5,"Shocks","Nest",1030,0.48,0.29,"LD"
5,"Shocks","Nest",1040,0.55,0.36,"LD"
5,"Shocks","Nest",1050,0.43,0.36,"LD"
5,"Shocks","Nest",1060,0.4,0.33,"LD"
5,"Shocks","Nest",1070,0.63,0.53,"LD"
5,"Shocks","Nest",1080,0.53,0.2,"LD"
5,"Shocks","Nest",1090,1.05,0.38,"LD"
5,"Shocks","Nest",1100,1.18,0.37,"LD"
5,"Shocks","Nest",1110,1.25,0.5,"LD"
5,"Shocks","Nest",1120,0.6,0.23,"LD"
5,"Shocks","Nest",1130,1.15,0.45,"LD"
5,"Shocks","Nest",1140,1.02,0.69,"LD"
5,"Shocks","Nest",1150,1.2,0.61,"LD"
5,"Shocks","Nest",1160,0.62,0.4,"LD"
5,"Shocks","Nest",1170,0.72,0.48,"LD"
5,"Shocks","Nest",1180,0.25,0.15,"LD"
5,"Shocks","Nest",1190,0.23,0.19,"LD"
5,"Shocks","Nest",1200,0.28,0.24,"LD"
5,"Shocks","Nest",1210,0.1,0.04,"LD"
5,"Shocks","Nest",1220,0.03,0.03,"LD"
5,"Shocks","Nest",1230,0.12,0.09,"LD"
5,"Shocks","Nest",1240,0.05,0.03,"LD"
5,"Shocks","Nest",1250,0.4,0.3,"LD"
5,"Shocks","Nest",1260,0.08,0.05,"LD"
5,"Shocks","Nest",1270,0.45,0.38,"LD"
5,"Shocks","Nest",1280,0.25,0.09,"LD"
5,"Shocks","Nest",1290,0.1,0.04,"LD"
5,"Shocks","Nest",1300,0,0,"LD"
5,"Shocks","Nest",1310,0.4,0.15,"LD"
5,"Shocks","Nest",1320,0.17,0.07,"LD"
5,"Shocks","Nest",1330,0.33,0.16,"LD"
5,"Shocks","Nest",1340,0.42,0.18,"LD"
5,"Shocks","Nest",1350,0.8,0.35,"LD"
5,"Shocks","Nest",1360,0.52,0.21,"LD"
5,"Shocks","Nest",1370,0.78,0.31,"LD"
5,"Shocks","Nest",1380,0.57,0.22,"LD"
5,"Shocks","Nest",1390,0.37,0.34,"LD"
5,"Shocks","Nest",1400,0.3,0.18,"LD"
5,"Shocks","Nest",1410,0.12,0.05,"LD"
5,"Shocks","Nest",1420,0.43,0.03,"LD"
5,"Shocks","Nest",1430,0.7,0.55,"LD"
4,"Baseline","Motion",0,0.375,0.215,"LD"
4,"Baseline","Motion",10,0.05,0.05,"LD"
4,"Baseline","Motion",20,0,0,"LD"
4,"Baseline","Motion",30,0,0,"LD"
4,"Baseline","Motion",40,0,0,"LD"
4,"Baseline","Motion",50,0,0,"LD"
4,"Baseline","Motion",60,0,0,"LD"
4,"Baseline","Motion",70,0,0,"LD"
4,"Baseline","Motion",80,0,0,"LD"
4,"Baseline","Motion",90,0,0,"LD"
4,"Baseline","Motion",100,0.125,0.125,"LD"
4,"Baseline","Motion",110,0,0,"LD"
4,"Baseline","Motion",120,0,0,"LD"
4,"Baseline","Motion",130,0,0,"LD"
4,"Baseline","Motion",140,0,0,"LD"
4,"Baseline","Motion",150,0.2,0.2,"LD"
4,"Baseline","Motion",160,0,0,"LD"
4,"Baseline","Motion",170,0.1,0.1,"LD"
4,"Baseline","Motion",180,0,0,"LD"
4,"Baseline","Motion",190,0,0,"LD"
4,"Baseline","Motion",200,0.225,0.225,"LD"
4,"Baseline","Motion",210,0.1,0.1,"LD"
4,"Baseline","Motion",220,0.1,0.1,"LD"
4,"Baseline","Motion",230,0.2,0.2,"LD"
4,"Baseline","Motion",240,0.2,0.14,"LD"
4,"Baseline","Motion",250,0.525,0.31,"LD"
4,"Baseline","Motion",260,0.425,0.245,"LD"
4,"Baseline","Motion",270,0.425,0.425,"LD"
4,"Baseline","Motion",280,0.65,0.455,"LD"
4,"Baseline","Motion",290,0.475,0.385,"LD"
4,"Baseline","Motion",300,0.325,0.325,"LD"
4,"Baseline","Motion",310,0.2,0.2,"LD"
4,"Baseline","Motion",320,0.25,0.25,"LD"
4,"Baseline","Motion",330,0.075,0.075,"LD"
4,"Baseline","Motion",340,0.275,0.275,"LD"
4,"Baseline","Motion",350,0.425,0.365,"LD"
4,"Baseline","Motion",360,0.625,0.475,"LD"
4,"Baseline","Motion",370,0.125,0.1,"LD"
4,"Baseline","Motion",380,0.225,0.225,"LD"
4,"Baseline","Motion",390,0.075,0.075,"LD"
4,"Baseline","Motion",400,0,0,"LD"
4,"Baseline","Motion",410,0,0,"LD"
4,"Baseline","Motion",420,0.125,0.095,"LD"
4,"Baseline","Motion",430,0.175,0.175,"LD"
4,"Baseline","Motion",440,0.125,0.125,"LD"
4,"Baseline","Motion",450,0.05,0.05,"LD"
4,"Baseline","Motion",460,0,0,"LD"
4,"Baseline","Motion",470,0,0,"LD"
4,"Baseline","Motion",480,0,0,"LD"
4,"Baseline","Motion",490,0,0,"LD"
4,"Baseline","Motion",500,0,0,"LD"
4,"Baseline","Motion",510,0,0,"LD"
4,"Baseline","Motion",520,0.2,0.12,"LD"
4,"Baseline","Motion",530,0.25,0.19,"LD"
4,"Baseline","Motion",540,0,0,"LD"
4,"Baseline","Motion",550,0,0,"LD"
4,"Baseline","Motion",560,0,0,"LD"
4,"Baseline","Motion",570,0,0,"LD"
4,"Baseline","Motion",580,0,0,"LD"
4,"Baseline","Motion",590,0,0,"LD"
4,"Baseline","Motion",600,0,0,"LD"
4,"Baseline","Motion",610,0,0,"LD"
4,"Baseline","Motion",620,0,0,"LD"
4,"Baseline","Motion",630,0,0,"LD"
4,"Baseline","Motion",640,0.025,0.025,"LD"
4,"Baseline","Motion",650,0,0,"LD"
4,"Baseline","Motion",660,0.275,0.195,"LD"
4,"Baseline","Motion",670,0.1,0.1,"LD"
4,"Baseline","Motion",680,0,0,"LD"
4,"Baseline","Motion",690,0,0,"LD"
4,"Baseline","Motion",700,0,0,"LD"
4,"Baseline","Motion",710,0,0,"LD"
4,"Baseline","Motion",720,0.45,0.255,"LD"
4,"Baseline","Motion",730,1.25,0.375,"LD"
4,"Baseline","Motion",740,1.375,0.29,"LD"
4,"Baseline","Motion",750,0.725,0.175,"LD"
4,"Baseline","Motion",760,0.8,0.35,"LD"
4,"Baseline","Motion",770,0.675,0.405,"LD"
4,"Baseline","Motion",780,1.025,0.275,"LD"
4,"Baseline","Motion",790,0.8,0.24,"LD"
4,"Baseline","Motion",800,0.475,0.34,"LD"
4,"Baseline","Motion",810,0.475,0.215,"LD"
4,"Baseline","Motion",820,0.9,0.465,"LD"
4,"Baseline","Motion",830,1.275,0.34,"LD"
4,"Baseline","Motion",840,0.625,0.265,"LD"
4,"Baseline","Motion",850,0.825,0.335,"LD"
4,"Baseline","Motion",860,1.2,0.595,"LD"
4,"Baseline","Motion",870,0.7,0.52,"LD"
4,"Baseline","Motion",880,0.85,0.455,"LD"
4,"Baseline","Motion",890,1.025,0.33,"LD"
4,"Baseline","Motion",900,1.2,0.48,"LD"
4,"Baseline","Motion",910,1.375,0.22,"LD"
4,"Baseline","Motion",920,0.75,0.275,"LD"
4,"Baseline","Motion",930,1.1,0.43,"LD"
4,"Baseline","Motion",940,0.75,0.215,"LD"
4,"Baseline","Motion",950,0.65,0.265,"LD"
4,"Baseline","Motion",960,0.8,0.35,"LD"
4,"Baseline","Motion",970,0.2,0.145,"LD"
4,"Baseline","Motion",980,0.2,0.15,"LD"
4,"Baseline","Motion",990,0.3,0.23,"LD"
4,"Baseline","Motion",1000,0.475,0.315,"LD"
4,"Baseline","Motion",1010,0.325,0.215,"LD"
4,"Baseline","Motion",1020,0.5,0.295,"LD"
4,"Baseline","Motion",1030,0.4,0.225,"LD"
4,"Baseline","Motion",1040,0.8,0.35,"LD"
4,"Baseline","Motion",1050,1.225,0.5,"LD"
4,"Baseline","Motion",1060,0.925,0.54,"LD"
4,"Baseline","Motion",1070,0.8,0.43,"LD"
4,"Baseline","Motion",1080,1.1,0.455,"LD"
4,"Baseline","Motion",1090,0.375,0.19,"LD"
4,"Baseline","Motion",1100,0.1,0.06,"LD"
4,"Baseline","Motion",1110,0.075,0.055,"LD"
4,"Baseline","Motion",1120,0,0,"LD"
4,"Baseline","Motion",1130,0.025,0.025,"LD"
4,"Baseline","Motion",1140,0,0,"LD"
4,"Baseline","Motion",1150,0.275,0.245,"LD"
4,"Baseline","Motion",1160,0.375,0.315,"LD"
4,"Baseline","Motion",1170,0.35,0.35,"LD"
4,"Baseline","Motion",1180,0.5,0.31,"LD"
4,"Baseline","Motion",1190,0.625,0.375,"LD"
4,"Baseline","Motion",1200,0.775,0.355,"LD"
4,"Baseline","Motion",1210,0.975,0.31,"LD"
4,"Baseline","Motion",1220,0.725,0.24,"LD"
4,"Baseline","Motion",1230,0.625,0.43,"LD"
4,"Baseline","Motion",1240,0.25,0.19,"LD"
4,"Baseline","Motion",1250,0,0,"LD"
4,"Baseline","Motion",1260,0,0,"LD"
4,"Baseline","Motion",1270,0,0,"LD"
4,"Baseline","Motion",1280,0,0,"LD"
4,"Baseline","Motion",1290,0.025,0.025,"LD"
4,"Baseline","Motion",1300,0.1,0.1,"LD"
4,"Baseline","Motion",1310,0.475,0.36,"LD"
4,"Baseline","Motion",1320,1.15,0.35,"LD"
4,"Baseline","Motion",1330,0.775,0.3,"LD"
4,"Baseline","Motion",1340,0.425,0.27,"LD"
4,"Baseline","Motion",1350,0.15,0.15,"LD"
4,"Baseline","Motion",1360,0.025,0.025,"LD"
4,"Baseline","Motion",1370,0.375,0.225,"LD"
4,"Baseline","Motion",1380,0.5,0.5,"LD"
4,"Baseline","Motion",1390,0.275,0.275,"LD"
4,"Baseline","Motion",1400,0.475,0.38,"LD"
4,"Baseline","Motion",1410,0.925,0.52,"LD"
4,"Baseline","Motion",1420,0.45,0.265,"LD"
4,"Baseline","Motion",1430,0.3,0.19,"LD"
4,"Shocks","Motion",0,0.35,0.145,"LD"
4,"Shocks","Motion",10,0.15,0.125,"LD"
4,"Shocks","Motion",20,0.15,0.15,"LD"
4,"Shocks","Motion",30,0.025,0.025,"LD"
4,"Shocks","Motion",40,0.025,0.025,"LD"
4,"Shocks","Motion",50,0,0,"LD"
4,"Shocks","Motion",60,0,0,"LD"
4,"Shocks","Motion",70,0,0,"LD"
4,"Shocks","Motion",80,0,0,"LD"
4,"Shocks","Motion",90,0,0,"LD"
4,"Shocks","Motion",100,0,0,"LD"
4,"Shocks","Motion",110,0,0,"LD"
4,"Shocks","Motion",120,0,0,"LD"
4,"Shocks","Motion",130,0,0,"LD"
4,"Shocks","Motion",140,0,0,"LD"
4,"Shocks","Motion",150,0,0,"LD"
4,"Shocks","Motion",160,0,0,"LD"
4,"Shocks","Motion",170,0,0,"LD"
4,"Shocks","Motion",180,0,0,"LD"
4,"Shocks","Motion",190,0,0,"LD"
4,"Shocks","Motion",200,0,0,"LD"
4,"Shocks","Motion",210,0,0,"LD"
4,"Shocks","Motion",220,0,0,"LD"
4,"Shocks","Motion",230,0,0,"LD"
4,"Shocks","Motion",240,0,0,"LD"
4,"Shocks","Motion",250,0.075,0.075,"LD"
4,"Shocks","Motion",260,0,0,"LD"
4,"Shocks","Motion",270,0,0,"LD"
4,"Shocks","Motion",280,0.125,0.125,"LD"
4,"Shocks","Motion",290,0.125,0.125,"LD"
4,"Shocks","Motion",300,0.5,0.5,"LD"
4,"Shocks","Motion",310,0.025,0.025,"LD"
4,"Shocks","Motion",320,0,0,"LD"
4,"Shocks","Motion",330,0,0,"LD"
4,"Shocks","Motion",340,0,0,"LD"
4,"Shocks","Motion",350,0.1,0.1,"LD"
4,"Shocks","Motion",360,0.075,0.075,"LD"
4,"Shocks","Motion",370,0.025,0.025,"LD"
4,"Shocks","Motion",380,0,0,"LD"
4,"Shocks","Motion",390,0,0,"LD"
4,"Shocks","Motion",400,0,0,"LD"
4,"Shocks","Motion",410,0.05,0.05,"LD"
4,"Shocks","Motion",420,0,0,"LD"
4,"Shocks","Motion",430,0,0,"LD"
4,"Shocks","Motion",440,0,0,"LD"
4,"Shocks","Motion",450,0,0,"LD"
4,"Shocks","Motion",460,0,0,"LD"
4,"Shocks","Motion",470,0,0,"LD"
4,"Shocks","Motion",480,0,0,"LD"
4,"Shocks","Motion",490,0,0,"LD"
4,"Shocks","Motion",500,0,0,"LD"
4,"Shocks","Motion",510,0,0,"LD"
4,"Shocks","Motion",520,0,0,"LD"
4,"Shocks","Motion",530,0,0,"LD"
4,"Shocks","Motion",540,0,0,"LD"
4,"Shocks","Motion",550,0,0,"LD"
4,"Shocks","Motion",560,0,0,"LD"
4,"Shocks","Motion",570,0,0,"LD"
